,formula,A,B,known,vA,vB,rA,rB,lattice,Hf,stability,muB,vol,gap,Ev,dR,dV,EnegA,EnegB,dEneg,gA,gB,pA,pB,Goldschmidt
3376,PtEuO3,Pt,Eu,False,,,0.67,1.06,rhombohedral,-1.596,0.368,0.0,14.649,0.471,-10.615,-0.39,,2.28,1.2,1.0799999999999998,10.0,,6,6,0.5882396929698434
3377,PtFeO3,Pt,Fe,False,,,0.67,0.67,cubic,-0.244,0.928,1.357,10.994,0.0,-3.036,0.0,,2.28,1.83,0.44999999999999973,10.0,8.0,6,4,0.7071067811865476
3378,PtGaO3,Pt,Ga,False,,,0.67,0.62,cubic,-0.389,1.01,0.592,11.079,0.0,-3.192,0.050000000000000044,,2.28,1.81,0.46999999999999975,10.0,13.0,6,4,0.7259128126010834
3379,PtGdO3,Pt,Gd,False,,,0.67,0.94,cubic,-0.804,1.44,0.602,16.496,0.0,-6.96,-0.2699999999999999,,2.28,1.2,1.0799999999999998,10.0,,6,6,0.6203254944045621
3380,PtGeO3,Pt,Ge,False,,,0.67,0.63,cubic,-0.466,0.904,0.402,10.536,0.0,0.429,0.040000000000000036,,2.28,2.01,0.27,10.0,14.0,6,4,0.7220720040688025
3381,PtHfO3,Pt,Hf,False,,,0.67,0.71,cubic,-1.611,0.929,0.402,13.416,0.0,-0.704,-0.039999999999999925,,2.28,1.3,0.9799999999999998,10.0,4.0,6,6,0.6927492830913893
3382,PtHgO3,Pt,Hg,False,,,0.67,1.11,cubic,0.889,1.516,0.481,14.225,0.0,-8.92,-0.44000000000000006,,2.28,2.0,0.2799999999999998,10.0,12.0,6,6,0.5758295728649944
3383,PtHoO3,Pt,Ho,False,,,0.67,0.9,cubic,-0.914,1.371,0.6,15.784,0.0,-6.385,-0.22999999999999998,,2.28,1.23,1.0499999999999998,10.0,,6,6,0.6318130035602022
3384,PtInO3,Pt,In,False,,,0.67,0.8,cubic,0.005,1.275,0.601,13.966,0.0,-5.84,-0.13,,2.28,1.78,0.4999999999999998,10.0,13.0,6,5,0.6624835377136101
3385,PtIrO3,Pt,Ir,False,,,0.67,0.63,cubic,0.158,1.034,0.263,11.801,0.0,-0.424,0.040000000000000036,,2.28,2.2,0.07999999999999963,10.0,9.0,6,6,0.7220720040688025
3386,PtKO3,Pt,K,False,,,0.67,1.38,orthorhombic,-0.817,0.257,0.2,18.886,0.276,-10.896,-0.7099999999999999,,2.28,0.82,1.46,10.0,1.0,6,4,0.5169379120038019
3387,PtLaO3,Pt,La,False,,,0.67,1.03,cubic,-0.641,1.564,0.303,17.902,0.0,-7.72,-0.36,,2.28,1.1,1.1799999999999997,10.0,3.0,6,6,0.5959458898209767
3388,PtLiO3,Pt,Li,False,,,0.67,0.76,cubic,0.179,1.334,-0.216,8.821,0.0,-7.777,-0.08999999999999997,,2.28,0.98,1.2999999999999998,10.0,1.0,6,2,0.6756020236089291
3389,PtLuO3,Pt,Lu,False,,,0.67,0.86,cubic,-1.049,1.28,0.601,14.841,0.0,-5.579,-0.18999999999999995,,2.28,1.27,1.0099999999999998,10.0,,6,6,0.6437340036273758
3390,PtMgO3,Pt,Mg,False,,,0.67,0.72,cubic,-0.384,1.239,0.292,10.844,0.0,-6.597,-0.04999999999999993,,2.28,1.31,0.9699999999999998,10.0,2.0,6,3,0.6892505493384025
3391,PtMnO3,Pt,Mn,False,,,0.67,0.62,cubic,-0.436,0.947,1.137,10.859,0.0,-2.956,0.050000000000000044,,2.28,1.55,0.7299999999999998,10.0,7.0,6,4,0.7259128126010834
3392,PtMoO3,Pt,Mo,False,,,0.67,0.62,cubic,-0.859,0.871,0.137,11.937,0.0,2.928,0.050000000000000044,,2.28,2.16,0.11999999999999966,10.0,6.0,6,5,0.7259128126010834
3393,PtNaO3,Pt,Na,False,,,0.67,1.02,rhombohedral,-0.749,0.356,0.2,13.769,0.0,-10.348,-0.35,,2.28,0.93,1.3499999999999996,10.0,1.0,6,3,0.5985596875833494
3394,PtNbO3,Pt,Nb,False,,,0.67,0.68,cubic,-1.294,0.807,0.207,12.725,0.0,1.507,-0.010000000000000009,,2.28,1.6,0.6799999999999997,10.0,5.0,6,5,0.7034619008711529
3395,PtNdO3,Pt,Nd,False,,,0.67,0.98,cubic,-0.623,1.622,0.606,17.7,0.0,-7.658,-0.30999999999999994,,2.28,1.14,1.14,10.0,,6,6,0.6092482534330521
3396,PtNiO3,Pt,Ni,False,,,0.67,0.59,cubic,0.151,1.821,0.405,10.141,0.0,-4.414,0.08000000000000007,,2.28,1.91,0.3699999999999999,10.0,10.0,6,4,0.7376843717243442
3397,PtNpO3,Pt,Np,False,,,0.67,0.86,cubic,-1.201,1.262,0.19,18.836,0.0,-2.614,-0.18999999999999995,,2.28,1.36,0.9199999999999997,10.0,,6,7,0.6437340036273758
3398,PtOsO3,Pt,Os,False,,,0.67,0.57,cubic,-0.139,0.842,0.039,11.611,0.0,2.026,0.10000000000000009,,2.28,2.2,0.07999999999999963,10.0,8.0,6,6,0.7457464960054845
3399,PtPaO3,Pt,Pa,False,,,0.67,0.91,cubic,-1.507,0.589,0.212,16.4,0.0,1.262,-0.24,,2.28,1.5,0.7799999999999998,10.0,,6,7,0.6289014228986345
3400,PtPbO3,Pt,Pb,False,,,0.67,0.99,rhombohedral,-0.623,0.386,0.0,15.464,0.0,-5.21,-0.31999999999999995,,2.28,2.33,-0.050000000000000266,10.0,14.0,6,6,0.6065404834177941
3401,PtPdO3,Pt,Pd,False,,,0.67,0.75,cubic,0.44,1.144,0.569,12.178,0.0,-3.29,-0.07999999999999996,,2.28,2.2,0.07999999999999963,10.0,10.0,6,5,0.678963227706486
3402,PtPmO3,Pt,Pm,False,,,0.67,0.97,cubic,-0.676,1.511,0.605,17.29,0.0,-7.492,-0.29999999999999993,,2.28,1.13,1.15,10.0,,6,6,0.6119803083811823
3403,PtPrO3,Pt,Pr,False,,,0.67,0.92,cubic,-0.578,1.558,0.605,18.107,0.0,-7.795,-0.25,,2.28,1.13,1.15,10.0,,6,6,0.6260165539862553
3404,Pt2O3,Pt,Pt,False,,,0.67,0.67,cubic,0.43,1.126,0.534,12.402,0.0,,0.0,,2.28,2.28,0.0,10.0,10.0,6,6,0.7071067811865476
3405,PtPuO3,Pt,Pu,False,,,0.67,0.83,cubic,-1.197,0.996,0.388,15.714,0.0,-2.125,-0.15999999999999992,,2.28,1.28,0.9999999999999998,10.0,,6,7,0.6529742046363813
3406,PtRbO3,Pt,Rb,False,,,0.67,1.52,orthorhombic,-0.819,0.213,0.2,21.019,0.0,-15.058,-0.85,,2.28,0.82,1.46,10.0,1.0,6,5,0.49090506751440166
3407,PtReO3,Pt,Re,False,,,0.67,0.57,cubic,-0.552,0.968,0.047,11.697,0.0,3.267,0.10000000000000009,,2.28,1.9,0.3799999999999999,10.0,7.0,6,6,0.7457464960054845
3408,PtRhO3,Pt,Rh,False,,,0.67,0.61,cubic,0.171,1.03,0.493,11.749,0.0,0.183,0.06000000000000005,,2.28,2.28,0.0,10.0,9.0,6,5,0.7297946992994848
3409,PtRuO3,Pt,Ru,False,,,0.67,0.62,cubic,-0.105,0.892,0.075,11.516,0.0,1.596,0.050000000000000044,,2.28,2.2,0.07999999999999963,10.0,8.0,6,5,0.7259128126010834
3410,PtSbO3,Pt,Sb,False,,,0.67,0.68,cubic,-0.386,0.842,0.246,12.614,0.0,1.165,-0.010000000000000009,,2.28,2.05,0.22999999999999998,10.0,15.0,6,5,0.7034619008711529
3411,PtScO3,Pt,Sc,False,,,0.67,0.75,cubic,-1.116,1.136,0.599,13.047,0.0,-4.4,-0.07999999999999996,,2.28,1.36,0.9199999999999997,10.0,3.0,6,4,0.678963227706486
3412,PtSiO3,Pt,Si,False,,,0.67,0.4,cubic,-1.065,1.016,0.4,9.309,0.0,1.734,0.27,,2.28,1.9,0.3799999999999999,10.0,14.0,6,3,0.8221181251144799
3413,PtSmO3,Pt,Sm,False,,,0.67,0.96,cubic,-0.705,1.493,0.599,17.067,0.0,-7.37,-0.2899999999999999,,2.28,1.17,1.1099999999999999,10.0,,6,6,0.6147369764369536
3414,PtSnO3,Pt,Sn,False,,,0.67,0.69,cubic,-0.433,0.976,0.401,13.004,0.0,-1.317,-0.019999999999999907,,2.28,1.96,0.31999999999999984,10.0,14.0,6,5,0.6998544039436085
3415,PtSrO3,Pt,Sr,False,,,0.67,1.18,rhombohedral,-1.45,0.258,0.0,16.181,0.793,-11.566,-0.5099999999999999,,2.28,0.95,1.3299999999999998,10.0,2.0,6,5,0.5593098720041134
3416,PtTaO3,Pt,Ta,False,,,0.67,0.68,cubic,-1.535,0.774,0.207,12.514,0.0,2.354,-0.010000000000000009,,2.28,1.5,0.7799999999999998,10.0,5.0,6,6,0.7034619008711529
3417,PtTbO3,Pt,Tb,False,,,0.67,0.84,cubic,-0.712,1.416,0.602,16.265,0.0,-6.76,-0.16999999999999993,,2.28,1.2,1.0799999999999998,10.0,,6,6,0.6498648036619222
3418,PtTcO3,Pt,Tc,False,,,0.67,0.6,cubic,-0.491,0.779,-0.008,11.602,0.0,2.557,0.07000000000000006,,2.28,1.9,0.3799999999999999,10.0,7.0,6,5,0.7337183267150736
3419,PtTeO3,Pt,Te,False,,,0.67,0.77,cubic,-0.061,0.956,0.235,13.399,0.0,-0.076,-0.09999999999999998,,2.28,2.1,0.17999999999999972,10.0,16.0,6,5,0.6722739348226782
3420,PtThO3,Pt,Th,False,,,0.67,0.94,cubic,-1.411,1.368,0.406,18.35,0.0,-3.568,-0.2699999999999999,,2.28,1.3,0.9799999999999998,10.0,,6,7,0.6203254944045621
3421,PtTiO3,Pt,Ti,False,,,0.67,0.71,cubic,-1.353,0.83,0.4,11.491,0.0,-0.195,-0.039999999999999925,,2.28,1.54,0.7399999999999998,10.0,4.0,6,4,0.6927492830913893
3422,PtTlO3,Pt,Tl,False,,,0.67,1.2,cubic,0.599,1.527,0.515,14.842,0.0,-7.655,-0.5299999999999999,,2.28,2.04,0.23999999999999977,10.0,13.0,6,6,0.5547626372723726
3423,PtTmO3,Pt,Tm,False,,,0.67,0.96,cubic,-0.992,1.322,0.601,15.274,0.0,-5.956,-0.2899999999999999,,2.28,1.25,1.0299999999999998,10.0,,6,6,0.6147369764369536
3424,PtUO3,Pt,U,False,,,0.67,0.85,cubic,-1.75,0.785,-0.023,15.81,0.0,1.971,-0.17999999999999994,,2.28,1.38,0.8999999999999999,10.0,,6,7,0.6467848756824819
3425,PtVO3,Pt,V,False,,,0.67,0.64,cubic,-0.908,0.831,0.09,10.826,0.0,-0.296,0.030000000000000027,,2.28,1.63,0.6499999999999999,10.0,5.0,6,4,0.7182716251000194
3426,PtWO3,Pt,W,False,,,0.67,0.63,cubic,-1.0,0.956,0.109,11.948,0.0,3.677,0.040000000000000036,,2.28,2.36,-0.08000000000000007,10.0,6.0,6,6,0.7220720040688025
3427,PtYO3,Pt,Y,False,,,0.67,0.9,cubic,-0.857,1.395,0.602,16.194,0.0,-6.524,-0.22999999999999998,,2.28,1.22,1.0599999999999998,10.0,3.0,6,5,0.6318130035602022
3428,PtYbO3,Pt,Yb,False,,,0.67,0.95,orthorhombic,-1.599,0.381,0.0,12.428,0.574,-9.65,-0.2799999999999999,,2.28,1.1,1.1799999999999997,10.0,,6,6,0.6175185917149487
3429,PtZnO3,Pt,Zn,False,,,0.67,0.74,cubic,0.158,1.263,0.684,11.249,0.0,-6.585,-0.06999999999999995,,2.28,1.65,0.6299999999999999,10.0,12.0,6,4,0.6823580438450184
3430,PtZrO3,Pt,Zr,False,,,0.67,0.72,cubic,-1.423,0.994,0.402,13.994,0.0,-1.454,-0.04999999999999993,,2.28,1.33,0.9499999999999997,10.0,4.0,6,5,0.6892505493384025
3431,PuAcO3,Pu,Ac,False,,,0.96,1.12,,,,,,,,-0.16000000000000014,,1.28,1.1,0.17999999999999994,,3.0,7,7,0.6595701908546786
3432,PuAgO3,Pu,Ag,False,,,0.96,0.95,cubic,-1.406,0.656,0.989,13.376,0.0,,0.010000000000000009,,1.28,1.93,-0.6499999999999999,,11.0,7,5,0.7103063593819616
3433,PuAlO3,Pu,Al,False,,,0.96,0.54,orthorhombic,-3.522,-0.073,1.0,10.596,3.199,4.571,0.41999999999999993,,1.28,1.61,-0.33000000000000007,,13.0,7,3,0.8720983634634084
3434,PuAsO3,Pu,As,False,,,0.96,0.52,cubic,-1.955,0.585,1.082,12.97,0.0,,0.43999999999999995,,1.28,2.18,-0.9000000000000001,,15.0,7,4,0.8818972214798513
3435,PuAuO3,Pu,Au,False,,,0.96,0.93,cubic,-1.293,0.757,1.036,13.967,0.0,,0.029999999999999916,,1.28,2.54,-1.26,,11.0,7,6,0.7167931754493768
3436,PuBO3,Pu,B,False,,,0.96,0.27,cubic,-2.233,0.895,0.989,9.013,0.0,,0.69,,1.28,2.04,-0.76,,13.0,7,2,1.0259980746628337
3437,PuBaO3,Pu,Ba,False,,,0.96,1.35,orthorhombic,-2.951,0.35,0.8,18.127,1.556,,-0.3900000000000001,,1.28,0.89,0.39,,2.0,7,6,0.6014471472161437
3438,PuBeO3,Pu,Be,False,,,0.96,0.45,orthorhombic,-2.941,0.202,0.8,9.218,1.431,1.85,0.51,,1.28,1.57,-0.29000000000000004,,2.0,7,2,0.9179982773299036
3439,PuBiO3,Pu,Bi,False,,,0.96,0.9,cubic,-1.7,0.853,1.123,16.608,0.0,,0.05999999999999994,,1.28,2.02,-0.74,,15.0,7,6,0.726748636219507
3440,PuCaO3,Pu,Ca,False,,,0.96,1.0,,,,,,,,-0.040000000000000036,,1.28,1.0,0.28,,2.0,7,4,0.694591616917759
3441,PuCdO3,Pu,Cd,False,,,0.96,0.95,cubic,-1.589,0.906,0.97,14.1,0.0,,0.010000000000000009,,1.28,1.69,-0.4099999999999999,,12.0,7,5,0.7103063593819616
3442,PuCeO3,Pu,Ce,False,,,0.96,0.94,cubic,-2.388,1.188,1.0,19.932,0.0,,0.020000000000000018,,1.28,1.12,0.15999999999999992,,,7,6,0.7135350246518796
3443,PuCoO3,Pu,Co,False,,,0.96,0.63,,,,,,,,0.32999999999999996,,1.28,1.88,-0.5999999999999999,,9.0,7,4,0.8305698699651508
3444,PuCrO3,Pu,Cr,True,,,0.96,0.58,orthorhombic,-3.12,-0.063,1.6,11.682,1.57,,0.38,,1.28,1.66,-0.3799999999999999,,6.0,7,4,0.853139703388117
3445,PuCsO3,Pu,Cs,False,,,0.96,1.67,,,,,,,,-0.71,,1.28,0.79,0.49,,1.0,7,6,0.5357600867693295
3446,PuCuO3,Pu,Cu,False,,,0.96,0.68,,,,,,,,0.2799999999999999,,1.28,1.9,-0.6199999999999999,,11.0,7,4,0.8091634300175955
3447,PuDyO3,Pu,Dy,False,,,0.96,0.99,cubic,-2.92,0.822,1.001,15.802,0.402,,-0.030000000000000027,,1.28,1.22,0.06000000000000005,,,7,6,0.6976786907707268
3448,PuErO3,Pu,Er,False,,,0.96,0.89,cubic,-3.012,0.753,1.0,15.308,0.619,,0.06999999999999995,,1.28,1.24,0.040000000000000036,,,7,6,0.7301288624344815
3449,PuEuO3,Pu,Eu,False,,,0.96,1.06,orthorhombic,-3.269,0.233,0.8,15.168,1.641,,-0.10000000000000009,,1.28,1.2,0.08000000000000007,,,7,6,0.6766280406181616
3450,PuFeO3,Pu,Fe,False,,,0.96,0.67,orthorhombic,-2.704,-0.062,2.0,11.969,0.998,,0.2899999999999999,,1.28,1.83,-0.55,,8.0,7,4,0.813355986649811
3451,PuGaO3,Pu,Ga,False,,,0.96,0.62,orthorhombic,-2.895,-0.028,1.0,11.669,2.583,,0.33999999999999997,,1.28,1.81,-0.53,,13.0,7,4,0.8349877948053912
3452,PuGdO3,Pu,Gd,False,,,0.96,0.94,cubic,-2.817,0.896,0.997,16.713,0.0,,0.020000000000000018,,1.28,1.2,0.08000000000000007,,,7,6,0.7135350246518796
3453,PuGeO3,Pu,Ge,False,,,0.96,0.63,orthorhombic,-2.513,0.154,1.001,12.736,0.0,,0.32999999999999996,,1.28,2.01,-0.7299999999999998,,14.0,7,4,0.8305698699651508
3454,PuHfO3,Pu,Hf,False,,,0.96,0.71,orthorhombic,-3.577,-0.033,1.2,13.513,0.775,3.981,0.25,,1.28,1.3,-0.020000000000000018,,4.0,7,6,0.7968411442812869
3455,PuHgO3,Pu,Hg,False,,,0.96,1.11,cubic,-1.196,0.97,1.027,14.877,0.0,,-0.15000000000000013,,1.28,2.0,-0.72,,12.0,7,6,0.6623531874405634
3456,PuHoO3,Pu,Ho,False,,,0.96,0.9,cubic,-2.967,0.786,1.001,15.539,0.0,,0.05999999999999994,,1.28,1.23,0.050000000000000044,,,7,6,0.726748636219507
3457,PuInO3,Pu,In,False,,,0.96,0.8,cubic,-2.13,0.609,1.0,13.925,0.593,,0.15999999999999992,,1.28,1.78,-0.5,,13.0,7,5,0.7620276962301628
3458,PuIrO3,Pu,Ir,False,,,0.96,0.63,,,,,,,,0.32999999999999996,,1.28,2.2,-0.9200000000000002,,9.0,7,6,0.8305698699651508
3459,PuKO3,Pu,K,False,,,0.96,1.38,orthorhombic,-2.34,0.312,0.6,17.389,0.398,,-0.41999999999999993,,1.28,0.82,0.4600000000000001,,1.0,7,4,0.5946125205432331
3460,PuLaO3,Pu,La,False,,,0.96,1.03,,,,,,,,-0.07000000000000006,,1.28,1.1,0.17999999999999994,,3.0,7,6,0.6854921634210197
3461,PuLiO3,Pu,Li,False,,,0.96,0.76,orthorhombic,-2.535,0.118,0.6,10.626,1.009,,0.19999999999999996,,1.28,0.98,0.30000000000000004,,1.0,7,2,0.777117353581255
3462,PuLuO3,Pu,Lu,False,,,0.96,0.86,cubic,-3.141,0.656,1.0,14.602,0.0,,0.09999999999999998,,1.28,1.27,0.010000000000000009,,,7,6,0.740460874638743
3463,PuMgO3,Pu,Mg,False,,,0.96,0.72,orthorhombic,-3.148,-0.013,0.8,11.539,1.607,-0.714,0.24,,1.28,1.31,-0.030000000000000027,,2.0,7,3,0.7928166940576441
3464,PuMnO3,Pu,Mn,False,,,0.96,0.62,orthorhombic,-2.888,-0.057,1.8,11.89,0.0,,0.33999999999999997,,1.28,1.55,-0.27,,7.0,7,4,0.8349877948053912
3465,PuMoO3,Pu,Mo,False,,,0.96,0.62,orthorhombic,-2.607,0.179,1.002,12.506,0.0,3.94,0.33999999999999997,,1.28,2.16,-0.8800000000000001,,6.0,7,5,0.8349877948053912
3466,PuNaO3,Pu,Na,False,,,0.96,1.02,orthorhombic,-2.331,0.3,0.6,13.212,0.0,,-0.06000000000000005,,1.28,0.93,0.35,,1.0,7,3,0.6884987079974276
3467,PuNbO3,Pu,Nb,False,,,0.96,0.68,cubic,-2.909,0.154,1.199,13.505,0.0,,0.2799999999999999,,1.28,1.6,-0.32000000000000006,,5.0,7,5,0.8091634300175955
3468,PuNdO3,Pu,Nd,False,,,0.96,0.98,cubic,-2.541,1.086,1.01,17.655,0.0,,-0.020000000000000018,,1.28,1.14,0.14000000000000012,,,7,6,0.7007933277830961
3469,PuNiO3,Pu,Ni,False,,,0.96,0.59,orthorhombic,-2.473,-0.02,1.2,11.134,1.257,,0.37,,1.28,1.91,-0.6299999999999999,,10.0,7,4,0.8485281374238569
3470,PuNpO3,Pu,Np,False,,,0.96,0.86,,,,,,,,0.09999999999999998,,1.28,1.36,-0.08000000000000007,,,7,7,0.740460874638743
3471,PuOsO3,Pu,Os,False,,,0.96,0.57,cubic,-1.093,1.246,1.772,18.817,0.0,,0.39,,1.28,2.2,-0.9200000000000002,,8.0,7,6,0.8578016689804017
3472,PuPaO3,Pu,Pa,False,,,0.96,0.91,cubic,-2.64,0.571,1.4,18.25,0.0,,0.04999999999999993,,1.28,1.5,-0.21999999999999997,,,7,7,0.7233995641631961
3473,PuPbO3,Pu,Pb,False,,,0.96,0.99,orthorhombic,-2.324,0.216,0.989,15.755,0.0,,-0.030000000000000027,,1.28,2.33,-1.05,,14.0,7,6,0.6976786907707268
3474,PuPdO3,Pu,Pd,False,,,0.96,0.75,cubic,-1.678,0.538,0.998,13.379,0.0,,0.20999999999999996,,1.28,2.2,-0.9200000000000002,,10.0,7,5,0.7809836090717092
3475,PuPmO3,Pu,Pm,False,,,0.96,0.97,cubic,-2.629,1.025,1.025,17.704,0.405,-1.198,-0.010000000000000009,,1.28,1.13,0.15000000000000013,,,7,6,0.7039358987597019
3476,PuPrO3,Pu,Pr,False,,,0.96,0.92,cubic,-2.452,1.152,1.001,17.642,0.0,,0.039999999999999925,,1.28,1.13,0.15000000000000013,,,7,6,0.7200812175385941
3477,PuPtO3,Pu,Pt,False,,,0.96,0.67,cubic,-1.536,0.657,1.019,13.182,0.0,,0.2899999999999999,,1.28,2.28,-0.9999999999999998,,10.0,7,6,0.813355986649811
3478,Pu2O3,Pu,Pu,False,,,0.96,0.83,cubic,-2.866,0.767,2.0,16.908,0.0,,0.13,,1.28,1.28,0.0,,,7,7,0.7510894996335576
3479,PuRbO3,Pu,Rb,False,,,0.96,1.52,orthorhombic,-2.315,0.314,0.6,18.852,0.598,,-0.56,,1.28,0.82,0.4600000000000001,,1.0,7,5,0.5646680051201924
3480,PuReO3,Pu,Re,False,,,0.96,0.57,rhombohedral,-2.257,0.328,0.967,12.242,0.0,,0.39,,1.28,1.9,-0.6199999999999999,,7.0,7,6,0.8578016689804017
3481,PuRhO3,Pu,Rh,False,,,0.96,0.61,,,,,,,,0.35,,1.28,2.28,-0.9999999999999998,,9.0,7,5,0.8394529701786819
3482,PuRuO3,Pu,Ru,False,,,0.96,0.62,cubic,-1.885,0.501,0.859,12.042,0.0,,0.33999999999999997,,1.28,2.2,-0.9200000000000002,,8.0,7,5,0.8349877948053912
3483,PuSbO3,Pu,Sb,False,,,0.96,0.68,cubic,-1.915,0.692,1.151,14.979,0.0,0.475,0.2799999999999999,,1.28,2.05,-0.7699999999999998,,15.0,7,5,0.8091634300175955
3484,PuScO3,Pu,Sc,False,,,0.96,0.75,orthorhombic,-3.744,-0.024,1.0,12.922,3.067,,0.20999999999999996,,1.28,1.36,-0.08000000000000007,,3.0,7,4,0.7809836090717092
3485,PuSiO3,Pu,Si,False,,,0.96,0.4,cubic,-2.637,0.563,1.148,10.562,0.0,,0.5599999999999999,,1.28,1.9,-0.6199999999999999,,14.0,7,3,0.9456488278518886
3486,PuSmO3,Pu,Sm,False,,,0.96,0.96,cubic,-2.357,1.31,0.999,22.661,0.0,,0.0,,1.28,1.17,0.1100000000000001,,,7,6,0.7071067811865475
3487,PuSnO3,Pu,Sn,False,,,0.96,0.69,cubic,-2.172,0.538,1.153,13.982,0.0,,0.27,,1.28,1.96,-0.6799999999999999,,14.0,7,5,0.8050138739662231
3488,PuSrO3,Pu,Sr,False,,,0.96,1.18,orthorhombic,-3.093,0.236,0.8,16.599,1.77,,-0.21999999999999997,,1.28,0.95,0.33000000000000007,,2.0,7,5,0.6433512517353013
3489,PuTaO3,Pu,Ta,False,,,0.96,0.68,orthorhombic,-3.05,0.082,1.149,13.127,0.0,4.929,0.2799999999999999,,1.28,1.5,-0.21999999999999997,,5.0,7,6,0.8091634300175955
3490,PuTbO3,Pu,Tb,False,,,0.96,0.84,cubic,-2.739,0.858,1.0,16.164,0.0,,0.12,,1.28,1.2,0.08000000000000007,,,7,6,0.7475128829686358
3491,PuTcO3,Pu,Tc,False,,,0.96,0.6,rhombohedral,-2.403,0.179,1.117,12.358,0.0,1.436,0.36,,1.28,1.9,-0.6199999999999999,,7.0,7,5,0.8439661581903954
3492,PuTeO3,Pu,Te,False,,,0.96,0.77,cubic,-1.645,0.776,1.183,15.466,0.0,0.542,0.18999999999999995,,1.28,2.1,-0.8200000000000001,,16.0,7,5,0.773289189277899
3493,PuThO3,Pu,Th,False,,,0.96,0.94,cubic,-3.059,0.707,1.2,19.157,0.0,,0.020000000000000018,,1.28,1.3,-0.020000000000000018,,,7,7,0.7135350246518796
3494,PuTiO3,Pu,Ti,False,,,0.96,0.71,orthorhombic,-3.438,-0.06,1.118,11.941,0.0,,0.25,,1.28,1.54,-0.26,,4.0,7,4,0.7968411442812869
3495,PuTlO3,Pu,Tl,False,,,0.96,1.2,orthorhombic,-2.225,0.077,1.0,14.777,0.39,,-0.24,,1.28,2.04,-0.76,,13.0,7,6,0.6381207537537135
3496,PuTmO3,Pu,Tm,False,,,0.96,0.96,cubic,-3.067,0.715,1.0,15.023,0.0,,0.0,,1.28,1.25,0.030000000000000027,,,7,6,0.7071067811865475
3497,PuUO3,Pu,U,False,,,0.96,0.85,rhombohedral,-3.352,0.183,1.6,16.437,0.0,,0.10999999999999999,,1.28,1.38,-0.09999999999999987,,,7,7,0.7439701678834765
3498,PuVO3,Pu,V,True,,,0.96,0.64,rhombohedral,-3.139,-0.008,1.4,12.112,0.6,,0.31999999999999995,,1.28,1.63,-0.34999999999999987,,5.0,7,4,0.8261984495969134
3499,PuWO3,Pu,W,False,,,0.96,0.63,cubic,-2.49,0.306,1.188,12.841,0.0,3.86,0.32999999999999996,,1.28,2.36,-1.0799999999999998,,6.0,7,6,0.8305698699651508
3500,PuYO3,Pu,Y,False,,,0.96,0.9,cubic,-2.896,0.825,1.0,15.794,0.615,,0.05999999999999994,,1.28,1.22,0.06000000000000005,,3.0,7,5,0.726748636219507
3501,PuYbO3,Pu,Yb,False,,,0.96,0.95,cubic,-2.39,1.079,0.952,14.051,0.0,-2.625,0.010000000000000009,,1.28,1.1,0.17999999999999994,,,7,6,0.7103063593819616
3502,PuZnO3,Pu,Zn,False,,,0.96,0.74,cubic,-2.147,0.469,0.893,11.516,0.0,-0.405,0.21999999999999997,,1.28,1.65,-0.3699999999999999,,12.0,7,4,0.7848885271170676
3503,PuZrO3,Pu,Zr,False,,,0.96,0.72,orthorhombic,-3.44,0.02,1.2,13.845,0.423,3.634,0.24,,1.28,1.33,-0.050000000000000044,,4.0,7,5,0.7928166940576441
3504,RbAcO3,Rb,Ac,False,,,1.72,1.12,cubic,-2.058,0.3,0.001,19.179,0.0,-0.358,0.5999999999999999,,0.82,1.1,-0.28000000000000014,1.0,3.0,5,7,0.8853689949310553
3505,RbAgO3,Rb,Ag,False,,,1.72,0.95,tetragonal,-0.251,0.491,,14.303,0.0,-1.698,0.77,,0.82,1.93,-1.1099999999999999,1.0,11.0,5,5,0.9534743022334441
3506,RbAlO3,Rb,Al,False,,,1.72,0.54,cubic,-1.714,0.528,,11.748,0.0,-1.863,1.18,,0.82,1.61,-0.7900000000000001,1.0,13.0,5,3,1.1706545599643952
3507,RbAsO3,Rb,As,False,,,1.72,0.52,tetragonal,-1.367,0.362,,13.11,0.0,-0.287,1.2,,0.82,2.18,-1.3600000000000003,1.0,15.0,5,4,1.183807981986467
3508,RbAuO3,Rb,Au,False,,,1.72,0.93,orthorhombic,-0.364,0.449,,14.084,0.0,-1.526,0.7899999999999999,,0.82,2.54,-1.7200000000000002,1.0,11.0,5,6,0.9621818301077222
3509,RbBO3,Rb,B,False,,,1.72,0.27,cubic,-0.399,1.637,,9.579,0.0,-5.122,1.45,,0.82,2.04,-1.2200000000000002,1.0,13.0,5,2,1.3772406587816415
3510,RbBaO3,Rb,Ba,False,,,1.72,1.35,cubic,-1.034,0.718,,20.076,0.0,-1.581,0.3699999999999999,,0.82,0.89,-0.07000000000000006,1.0,2.0,5,6,0.807347972389238
3511,RbBeO3,Rb,Be,False,,,1.72,0.45,cubic,-0.763,1.06,,10.758,0.0,-3.482,1.27,,0.82,1.57,-0.7500000000000001,1.0,2.0,5,2,1.2322679578572582
3512,RbBiO3,Rb,Bi,False,1.0,5.0,1.72,0.76,cubic,-1.302,0.121,,15.651,0.0,0.222,0.96,-4.0,0.82,2.02,-1.2000000000000002,1.0,15.0,5,6,1.0431575286811443
